0.334057150952756,0.2650413273476,0.998935758513932,0.999374976180495
0.337874014479765,0.27000431747185,0.984687627603103,0.99871291490299
0.315888233238768,0.267093600438991,0.998913305964743,0.998719869026055
0.338403349512313,0.273557012990016,1,1
0.325889726796952,0.272486171522257,0.996555273994298,0.999976052492936
0.350648840288602,0.280892708278527,1,0.999938620181684
0.358254952475573,0.277214438481899,0.977773718182925,0.989855291178295
0.349954877327459,0.273163997995984,0.994722955145119,0.999839416298834
0.350010602676706,0.271324604496546,0.998677029932198,0.999912746056122
0.327753747130241,0.26823623444656,1,0.962018760789534
0.336057609574913,0.269180756820405,0.980673155857863,0.91988235513114
0.329883476051764,0.267463054750135,0.609509183225726,0.996263009008445
0.337355301361744,0.275846155101144,0.996655253850413,0.999983708579062
0.330976842872571,0.273256525508158,0.998721227621483,0.999511844938981
0.33702409496487,0.274447915721609,0.999856733524355,0.996102891046784
0.330313262902519,0.278795509828925,1,0.998622495833475
0.334235934558241,0.27041490175839,1,0.999991722950603
0.341052543188553,0.276634733885637,0.999359631147541,0.99691359759834
0.342935616970834,0.274618338672783,0.99840848806366,0.998101715284606
0.340089620050918,0.267729559839553,0.910355177588794,0.988052386987748
0.330477250892172,0.269007652911414,1,1
0.327383178615278,0.271327979830601,0.981645030857629,1
0.330881023396504,0.269285916062074,1,1
0.329879703901937,0.26654613117611,0.998689813298395,0.999901789276617
0.329451696970113,0.268226618242971,1,0.966796293629075
0.333000006251703,0.26865880655208,0.988089067307798,0.978678740060912
0.336433157242188,0.269472524530634,0.953894976348722,0.977853529322361
0.337156008274471,0.276967530316696,0.984370568772649,1
0.32940255580746,0.271480629962388,0.996857816182247,0.956789338949509
0.334883117100477,0.269300112537558,1,0.984487719224016
0.343757744738027,0.27181804753565,0.91452772073922,1
0.343394066776321,0.275425148789647,0.705607476635514,0.999922047956097
0.296419886783565,0.272857266507687,0.968,0.976195275663527
0.335203009671622,0.268444554243728,0.99943961894088,1
0.329845089022365,0.266969323828041,0.925593755190168,1
0.324113054194551,0.267370605545629,0.978640776699029,0.999952664215725
0.335545216097898,0.269768862013606,0.992165421528302,0.999818790075272
0.337192422743431,0.27045945098324,0.999750270540248,0.999993134131605
0.352788719288075,0.263845527936864,0.999723604201216,0.998391871927431
0.295755226847021,0.275065384056347,0.987325208590853,0.995414976335362
0.343328883333395,0.271331046483856,0.924559430071241,1
0.34084798689827,0.273304378805358,0.952544160295281,0.999907424551009
0.321081471242972,0.275617472885828,0.970067020270548,0.780197725188707
0.331939555822238,0.272085811529256,0.999667939565001,0.998505151168272
0.338883395472799,0.273192527059151,1,0.996489269086642
0.368785441014534,0.272284535353991,0.999198236119463,0.999793941891613
0.324708805447573,0.268478936628149,0.969561944291847,0.999942703729169
0.326615664286941,0.268387865800955,0.97730081764594,0.998980258669597
0.339874182579568,0.26795935924707,0.998359800193842,0.9986488743713
0.338781832204649,0.26786222996574,0.988984941438929,0.996064683930793
